Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:03:12;30/08/2025 22:03:14;0;LP;-;1;1;-17.0356233,-50.144295;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.85;03:18:58;00:00:00;31904.59;23 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:02:12;30/08/2025 22:02:18;0;LP;-;0;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;10 %;;11.6;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:02:10;30/08/2025 22:02:18;0;D;-;0;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;0 %;;9.2;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:02:09;30/08/2025 22:02:18;0;D;-;0;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;0 %;;2.2;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 21:36:16;30/08/2025 21:38:19;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 20:35:00;30/08/2025 20:37:05;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 19:33:47;30/08/2025 19:35:50;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;2 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:32:34;30/08/2025 18:32:46;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;20 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:09:22;30/08/2025 18:10:08;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;53 %;;13.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:03:34;30/08/2025 18:03:37;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;37 %;;12.9;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:02:33;30/08/2025 18:02:36;0;D;-;1;1;-17.0353783,-50.1442499;Rua Irene R. Silva -  177 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;61.85;03:17:58;00:00:00;31904.56;35 %;;13.3;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:02:04;30/08/2025 18:02:06;9;LM;-;1;1;-17.0352983,-50.1440083;Rua Irene R. Silva -  249 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.83;03:17:29;00:00:00;31904.54;34 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:01:04;30/08/2025 18:01:07;16;LM;-;1;1;-17.0372566,-50.143795;Avenida M. Antonio -  166 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.61;03:16:29;00:00:00;31904.3;31 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 18:00:03;30/08/2025 18:00:06;47;LM;-;1;1;-17.0396466,-50.141695;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.26;03:15:28;00:00:00;31903.84;29 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:59:03;30/08/2025 17:59:06;22;LM;-;1;1;-17.0440083,-50.14026;GO-162 -  911 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;60.75;03:14:28;00:00:00;31903.32;27 %;;13.7;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:58:03;30/08/2025 17:58:06;15;LM;-;1;1;-17.0453416,-50.1405333;Avenida Juscelino Kubitschek de Oliveira -  861 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;60.6;03:13:28;00:00:00;31903.07;25 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:57:04;30/08/2025 17:57:06;19;LM;-;1;1;-17.0467533,-50.14388;Avenida Juscelino Kubitschek de Oliveira -  479 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;60.21;03:12:29;00:00:00;31902.69;23 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:56:03;30/08/2025 17:56:05;10;LM;-;1;1;-17.0481866,-50.14519;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;60;03:11:28;00:00:00;31902.42;21 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:55:03;30/08/2025 17:55:06;0;LP;-;1;1;-17.0484349,-50.1460683;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;59.9;03:10:28;00:00:00;31902.29;20 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:54:03;30/08/2025 17:54:06;0;LP;-;1;1;-17.0482716,-50.146135;Rua Beraldo Caetano Gomes -  187 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;59.89;03:09:28;00:00:00;31902.27;18 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:53:02;30/08/2025 17:53:06;30;LM;-;1;1;-17.0474066,-50.1465916;Rua Beraldo Caetano Gomes -  292 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;59.78;03:08:27;00:00:00;31902.16;17 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:52:02;30/08/2025 17:52:06;46;LM;-;1;1;-17.043215,-50.1487983;Avenida Governador dos Mutiroes -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;59.26;03:07:27;00:00:00;31901.64;15 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:51:03;30/08/2025 17:51:05;0;LP;-;1;1;-17.0421216,-50.1508883;Avenida A -  231 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;59;03:06:28;00:00:00;31901.29;14 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:50:03;30/08/2025 17:50:06;22;LM;-;1;1;-17.0437983,-50.1524533;Avenida Perimetral -  128 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;58.75;03:05:28;00:00:00;31901.04;13 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:49:02;30/08/2025 17:49:05;12;LM;-;1;1;-17.0423916,-50.1524016;Rua da Republica -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;58.6;03:04:27;00:00:00;31900.76;11 %;;13.7;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:48:02;30/08/2025 17:48:05;20;LM;-;1;1;-17.0405583,-50.152735;Rua F-14 -  156 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;58.39;03:03:27;00:00:00;31900.5;10 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:47:02;30/08/2025 17:47:05;13;LM;-;1;1;-17.0379366,-50.1517916;Avenida D -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;58.08;03:02:27;00:00:00;31900.08;8 %;;13.7;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:46:02;30/08/2025 17:46:04;32;LM;-;1;1;-17.0384716,-50.1449049;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;57.35;03:01:27;00:00:00;31899.34;6 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:45:02;30/08/2025 17:45:04;17;LM;-;1;1;-17.0363716,-50.1466666;Rua Leonel Franca -  699 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;57.05;03:00:27;00:00:00;31898.89;4 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:44:02;30/08/2025 17:44:05;23;LM;-;1;1;-17.035645,-50.1453733;Avenida Agilson F. Silva -  457 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;56.89;02:59:27;00:00:00;31898.69;2 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:43:02;30/08/2025 17:43:05;0;LP;-;1;1;-17.0367733,-50.14488;Avenida Agilson F. Silva -  240 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;56.75;02:58:27;00:00:00;31898.55;0 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:42:01;30/08/2025 17:42:04;49;LM;-;1;1;-17.0391733,-50.14252;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;56.39;02:57:26;00:00:00;31898.13;0 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:41:01;30/08/2025 17:41:04;0;LP;-;1;1;-17.0383566,-50.1398449;Avenida Arena -  411 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;56.09;02:56:26;00:00:00;31897.76;0 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:40:02;30/08/2025 17:40:04;36;LM;-;1;1;-17.0402266,-50.1381066;Rua Psb -  93 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;55.81;02:55:27;00:00:00;31897.45;0 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:39:01;30/08/2025 17:39:04;30;LM;-;1;1;-17.0418516,-50.1384916;Avenida Dona Gercina Borges -  1389 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;55.62;02:54:26;00:00:00;31897.23;0 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:38:01;30/08/2025 17:38:04;60;LM;-;1;1;-17.039925,-50.1414116;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;55.25;02:53:26;00:00:00;31896.53;0 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 17:37:01;30/08/2025 17:37:04;27;LM;-;1;1;-17.0363833,-50.14388;Avenida Jasso Ferreira Caetano -  138 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;54.77;02:52:26;00:00:00;31895.93;0 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 05:40:39;30/08/2025 17:36:19;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 04:40:33;30/08/2025 04:42:18;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 03:40:27;30/08/2025 03:42:14;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 02:40:20;30/08/2025 02:42:04;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;0 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 01:40:14;30/08/2025 01:41:58;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;11 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 00:40:09;30/08/2025 00:41:55;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;30 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 23:40:02;29/08/2025 23:41:49;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;46 %;;0.0;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:39:55;29/08/2025 22:40:08;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;67 %;;4.3;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:17:19;29/08/2025 22:17:37;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;67 %;;13.1;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:11:57;29/08/2025 22:12:03;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;68 %;;13.1;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:10:57;29/08/2025 22:11:03;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;68 %;;13.1;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:09:57;29/08/2025 22:10:03;0;D;-;1;1;-17.0355733,-50.144335;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;54.77;02:52:26;00:00:00;31896.46;68 %;;13.1;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:09:14;29/08/2025 22:09:20;21;LM;-;1;1;-17.0352016,-50.1450766;Rua Romilton R. Silva -  411 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;54.68;02:51:43;00:00:00;31896.34;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:08:15;29/08/2025 22:08:20;5;LM;-;1;1;-17.03717,-50.1460816;Rua Leonel Franca -  504 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;54.44;02:50:44;00:00:00;31896.04;68 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:07:15;29/08/2025 22:07:21;25;LM;-;1;1;-17.036925,-50.1464366;Rua Leonel Franca -  583 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;54.39;02:49:44;00:00:00;31895.98;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:06:14;29/08/2025 22:06:20;0;LP;-;1;1;-17.0354083,-50.1453949;Avenida Agilson F. Silva -  527 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;54.19;02:48:43;00:00:00;31895.73;68 %;;14.3;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:05:14;29/08/2025 22:05:20;5;LM;-;1;1;-17.0373983,-50.1446233;Avenida Agilson F. Silva -  149 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;53.96;02:47:43;00:00:00;31895.5;68 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:04:14;29/08/2025 22:04:20;18;LM;-;1;1;-17.03758,-50.14456;Avenida Agilson F. Silva -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;53.93;02:46:43;00:00:00;31895.48;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:03:14;29/08/2025 22:03:21;29;LM;-;1;1;-17.0407083,-50.1410083;Avenida Mdb -  386 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;53.42;02:45:43;00:00:00;31894.91;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:02:14;29/08/2025 22:02:19;26;LM;-;1;1;-17.0399916,-50.13828;Rua Psb -  148 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;53.12;02:44:43;00:00:00;31894.46;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:01:14;29/08/2025 22:01:20;0;LP;-;1;1;-17.0410066,-50.137765;Rua Samaria -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;53;02:43:43;00:00:00;31894.32;68 %;;14.3;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 22:00:14;29/08/2025 22:00:20;21;LM;-;1;1;-17.04338,-50.1406366;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;52.59;02:42:43;00:00:00;31893.9;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:59:13;29/08/2025 21:59:19;75;LM;-;1;1;-17.0384466,-50.1460983;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;51.79;02:41:42;00:00:00;31892.96;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:58:13;29/08/2025 21:58:19;21;LM;-;1;1;-17.0394566,-50.15069;Avenida Governador dos Mutiroes -  486 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;51.29;02:40:42;00:00:00;31892.21;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:57:14;29/08/2025 21:57:19;14;LM;-;1;1;-17.0417483,-50.1510266;Avenida A -  282 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;51.03;02:39:43;00:00:00;31891.86;68 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:56:13;29/08/2025 21:56:18;13;LM;-;1;1;-17.0415333,-50.1496766;Avenida Governador dos Mutiroes -  265 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;50.89;02:38:42;00:00:00;31891.68;68 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:55:13;29/08/2025 21:55:19;25;LM;-;1;1;-17.045285,-50.1476566;Rua Beraldo Caetano Gomes -  480 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;50.42;02:37:42;00:00:00;31891.21;69 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:54:13;29/08/2025 21:54:19;11;LM;-;1;1;-17.04749,-50.1455283;Rua Manoel M. Borges -  205 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;50.09;02:36:42;00:00:00;31890.8;69 %;;13.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:53:13;29/08/2025 21:53:19;9;LM;-;1;1;-17.0483183,-50.1451883;Rua Manoel M. Borges -  119 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.99;02:35:42;00:00:00;31890.56;69 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:52:12;29/08/2025 21:52:18;0;LP;-;1;1;-17.0484566,-50.1460833;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.89;02:34:41;00:00:00;31890.43;69 %;;14.4;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:51:12;29/08/2025 21:51:17;0;LP;-;0;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;X, X, X, X;-;49.89;02:33:41;00:00:00;31890.43;70 %;;12.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:51:10;29/08/2025 21:51:17;0;D;-;0;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.89;02:33:41;00:00:00;31890.43;70 %;;12.7;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:47:53;29/08/2025 21:48:33;0;D;-;1;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;49.89;02:33:41;00:00:00;31890.43;82 %;;12.7;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:42:49;29/08/2025 21:42:51;0;D;-;1;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;49.89;02:33:41;00:00:00;31890.43;83 %;;12.6;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:42:29;29/08/2025 21:42:31;0;LP;-;1;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.89;02:33:21;00:00:00;31890.43;82 %;;12.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:41:28;29/08/2025 21:41:31;0;LP;-;1;1;-17.04844,-50.1460566;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.89;02:32:20;00:00:00;31890.43;81 %;;12.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:40:29;29/08/2025 21:40:31;12;LM;-;1;1;-17.0480183,-50.14627;Rua Beraldo Caetano Gomes -  198 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.84;02:31:21;00:00:00;31890.4;80 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:39:29;29/08/2025 21:39:31;16;LM;-;1;1;-17.0464616,-50.1460366;Avenida Dona Gercina Borges -  346 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.66;02:30:21;00:00:00;31890.16;79 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:38:28;29/08/2025 21:38:30;28;LM;-;1;1;-17.0453916,-50.143795;Avenida Dona Gercina Borges -  12 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.4;02:29:20;00:00:00;31889.9;78 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:37:28;29/08/2025 21:37:33;0;LP;-;1;1;-17.0439183,-50.14113;Avenida Dona Gercina Borges -  1024 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;49.07;02:28:20;00:00:00;31889.57;77 %;;12.7;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:37:26;29/08/2025 21:37:34;0;D;-;1;1;-17.0439183,-50.14113;Avenida Dona Gercina Borges -  1024 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;49.07;02:28:20;00:00:00;31889.57;77 %;;12.8;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:35:52;29/08/2025 21:35:59;0;D;-;1;1;-17.0439183,-50.14113;Avenida Dona Gercina Borges -  1024 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;49.07;02:28:20;00:00:00;31889.57;75 %;;12.9;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:34:52;29/08/2025 21:34:57;0;D;-;1;1;-17.0439183,-50.14113;Avenida Dona Gercina Borges -  1024 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;49.07;02:28:20;00:00:00;31889.57;75 %;;13.1;0
JANDAIA;TGF-3D93;TGF-3D93;29/08/2025 21:34:22;29/08/2025 21:34:27;0;LP;-;1;1;-17.0437349,-50.1407633;Avenida Dona Gercina Borges -  1065 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;49.03;02:27:50;00:00:00;31889.52;74 %;;12.3;0
