Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:18:07;28/08/2025 18:18:38;40;LM;-;1;1;-16.9716683,-50.1218766;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;194.84;07:15:24;00:00:00;32048.36;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:17:07;28/08/2025 18:17:14;42;LM;-;1;1;-16.9701749,-50.1157899;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;194.17;07:14:24;00:00:00;32047.68;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:16:07;28/08/2025 18:16:09;33;LM;-;1;1;-16.9697133,-50.1091499;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;193.47;07:13:24;00:00:00;32046.97;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:15:07;28/08/2025 18:16:08;26;LM;-;1;1;-16.9676066,-50.10467;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;192.94;07:12:24;00:00:00;32046.42;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:14:07;28/08/2025 18:16:08;38;LM;-;1;1;-16.963385,-50.1027266;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;192.42;07:11:24;00:00:00;32045.91;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:13:07;28/08/2025 18:16:08;38;LM;-;1;1;-16.9594083,-50.099125;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;191.84;07:10:24;00:00:00;32045.31;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:12:07;28/08/2025 18:16:08;43;LM;-;1;1;-16.9559699,-50.0962216;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;191.35;07:09:24;00:00:00;32044.82;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:11:07;28/08/2025 18:16:08;27;LM;-;1;1;-16.9529933,-50.0959333;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;191.01;07:08:24;00:00:00;32044.31;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:10:07;28/08/2025 18:16:08;17;LM;-;1;1;-16.9496433,-50.0990566;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;190.52;07:07:24;00:00:00;32043.75;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:09:07;28/08/2025 18:09:09;37;LM;-;1;1;-16.9495016,-50.1043466;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;189.95;07:06:24;00:00:00;32043.18;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:08:07;28/08/2025 18:08:09;37;LM;-;1;1;-16.9463416,-50.105245;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;189.59;07:05:24;00:00:00;32042.7;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:07:07;28/08/2025 18:07:23;49;LM;-;1;1;-16.939345,-50.1045766;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;188.81;07:04:24;00:00:00;32041.92;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:06:07;28/08/2025 18:06:54;43;LM;-;1;1;-16.932275,-50.1039433;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;188.02;07:03:24;00:00:00;32041.13;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:05:07;28/08/2025 18:06:54;38;LM;-;1;1;-16.9264916,-50.1017316;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;187.33;07:02:24;00:00:00;32040.44;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:04:07;28/08/2025 18:06:54;19;LM;-;1;1;-16.9232483,-50.1026516;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.96;07:01:24;00:00:00;32039.95;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:03:07;28/08/2025 18:06:54;14;LM;-;1;1;-16.923555,-50.1048166;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.73;07:00:24;00:00:00;32039.68;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:02:07;28/08/2025 18:06:54;9;LM;-;1;1;-16.9222099,-50.1065183;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.49;06:59:24;00:00:00;32039.43;64 %;;14.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:01:07;28/08/2025 18:06:54;0;LP;-;1;1;-16.92211,-50.1067033;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.47;06:58:24;00:00:00;32039.4;64 %;;14.0;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 18:00:07;28/08/2025 18:06:54;16;LM;-;1;1;-16.923185,-50.1053699;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.28;06:57:24;00:00:00;32039.21;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:59:07;28/08/2025 18:06:54;19;LM;-;1;1;-16.9234266,-50.10312;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;186.04;06:56:24;00:00:00;32038.91;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:58:07;28/08/2025 18:06:54;45;LM;-;1;1;-16.9261133,-50.1015316;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;185.7;06:55:24;00:00:00;32038.42;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:57:07;28/08/2025 18:06:54;48;LM;-;1;1;-16.9321183,-50.1039466;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;184.98;06:54:24;00:00:00;32037.7;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:56:07;28/08/2025 18:06:54;46;LM;-;1;1;-16.9394383,-50.1045933;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;184.17;06:53:24;00:00:00;32036.88;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:55:07;28/08/2025 17:55:09;37;LM;-;1;1;-16.94594,-50.105195;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;183.44;06:52:24;00:00:00;32036.15;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:54:07;28/08/2025 17:54:09;0;LP;-;1;1;-16.9493533,-50.1056016;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;183.06;06:51:24;00:00:00;32035.77;64 %;;14.0;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:53:07;28/08/2025 17:53:50;30;LM;-;1;1;-16.94951,-50.1011466;Palmeiras de Goias -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;182.59;06:50:24;00:00:00;32035.28;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:52:07;28/08/2025 17:53:50;40;LM;-;1;1;-16.9517566,-50.097935;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;182.16;06:49:24;00:00:00;32034.76;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:51:07;28/08/2025 17:53:50;41;LM;-;1;1;-16.9544849,-50.0946766;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;181.7;06:48:24;00:00:00;32034.23;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:50:07;28/08/2025 17:53:50;39;LM;-;1;1;-16.9586316,-50.0985033;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;181.09;06:47:24;00:00:00;32033.61;63 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:49:07;28/08/2025 17:53:50;41;LM;-;1;1;-16.9636133,-50.10279;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;180.37;06:46:24;00:00:00;32032.88;64 %;;13.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:48:07;28/08/2025 17:53:50;39;LM;-;1;1;-16.96805,-50.1064499;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;179.74;06:45:24;00:00:00;32032.2;63 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:47:07;28/08/2025 17:53:50;43;LM;-;1;1;-16.9701116,-50.1121733;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;179.09;06:44:24;00:00:00;32031.52;63 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:46:07;28/08/2025 17:46:46;37;LM;-;1;1;-16.970965,-50.1191066;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;178.35;06:43:24;00:00:00;32030.76;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:45:07;28/08/2025 17:45:09;52;LM;-;1;1;-16.9706699,-50.1272449;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;177.48;06:42:24;00:00:00;32029.88;64 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:44:07;28/08/2025 17:44:09;42;LM;-;1;1;-16.9685583,-50.1349483;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;176.63;06:41:24;00:00:00;32029.01;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:43:07;28/08/2025 17:43:09;49;LM;-;1;1;-16.9700383,-50.1415283;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;175.91;06:40:24;00:00:00;32028.19;64 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:42:07;28/08/2025 17:42:08;32;LM;-;1;1;-16.9655683,-50.144825;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;175.3;06:39:24;00:00:00;32027.53;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:41:07;28/08/2025 17:41:44;26;LM;-;1;1;-16.9614566,-50.1444666;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;174.84;06:38:24;00:00:00;32027.08;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:40:07;28/08/2025 17:41:44;23;LM;-;1;1;-16.9580066,-50.144095;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;174.46;06:37:24;00:00:00;32026.69;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:39:07;28/08/2025 17:41:44;14;LM;-;1;1;-16.957005,-50.1405199;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;174.06;06:36:24;00:00:00;32026.27;64 %;;14.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:38:07;28/08/2025 17:41:44;22;LM;-;1;1;-16.9569133,-50.1419766;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;173.91;06:35:24;00:00:00;32026.05;64 %;;12.7;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:37:07;28/08/2025 17:41:44;26;LM;-;1;1;-16.9594383,-50.1442566;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;173.54;06:34:24;00:00:00;32025.64;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:36:07;28/08/2025 17:41:44;22;LM;-;1;1;-16.9629566,-50.1446416;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;173.14;06:33:24;00:00:00;32025.24;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:36:07;28/08/2025 17:36:43;22;LM;-;1;1;-16.9629566,-50.1446416;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;173.14;06:33:24;00:00:00;32025.24;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:35:07;28/08/2025 17:35:09;12;LM;-;1;1;-16.9667433,-50.1449933;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;172.72;06:32:24;00:00:00;32024.82;64 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:34:07;28/08/2025 17:34:09;55;LM;-;1;1;-16.9650133,-50.1469916;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;172.43;06:31:24;00:00:00;32024.52;64 %;;14.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:33:07;28/08/2025 17:33:09;45;LM;-;1;1;-16.962395,-50.15381;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;171.65;06:30:24;00:00:00;32023.67;64 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:32:07;28/08/2025 17:32:09;88;LM;-;1;1;-16.970155,-50.1536833;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;170.79;06:29:24;00:00:00;32022.66;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:31:07;28/08/2025 17:31:09;85;LM;-;1;1;-16.9832816,-50.1503366;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;169.29;06:28:24;00:00:00;32021.15;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:30:07;28/08/2025 17:30:09;86;LM;-;1;1;-16.9952416,-50.1467416;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;167.9;06:27:24;00:00:00;32019.76;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:29:07;28/08/2025 17:29:09;68;LM;-;1;1;-17.0071033,-50.143945;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;166.55;06:26:24;00:00:00;32018.41;64 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:28:07;28/08/2025 17:28:09;0;LP;-;1;1;-17.01081,-50.14308;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;166.13;06:25:24;00:00:00;32017.92;64 %;;14.0;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:27:07;28/08/2025 17:27:09;79;LM;-;1;1;-17.013005,-50.1421833;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;165.87;06:24:24;00:00:00;32017.62;64 %;;14.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:26:07;28/08/2025 17:26:09;80;LM;-;1;1;-17.024995,-50.1408133;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;164.53;06:23:24;00:00:00;32016.27;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:25:07;28/08/2025 17:25:09;66;LM;-;1;1;-17.036105,-50.1408716;Avenida Mdb -  58 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;163.29;06:22:24;00:00:00;32015.04;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:24:07;28/08/2025 17:24:09;23;LM;-;1;1;-17.0437316,-50.1404333;Avenida Dona Gercina Borges -  1090 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;162.44;06:21:24;00:00:00;32014.18;64 %;;13.7;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:23:07;28/08/2025 17:23:09;25;LM;-;1;1;-17.0462383,-50.140245;Rua Daniel Gomes -  90 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;162.16;06:20:24;00:00:00;32013.79;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:22:07;28/08/2025 17:22:09;23;LM;-;1;1;-17.0478666,-50.1441116;Avenida Galdino A. de Sousa -  206 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;161.71;06:19:24;00:00:00;32013.35;64 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:21:07;28/08/2025 17:21:08;0;LP;-;1;1;-17.04887,-50.144105;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;161.6;06:18:24;00:00:00;32013.19;64 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:21:06;28/08/2025 17:21:09;0;D;-;1;1;-17.04887,-50.144105;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;161.6;06:18:24;00:00:00;32013.19;64 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:18:04;28/08/2025 17:18:06;0;D;-;1;1;-17.04887,-50.144105;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;161.6;06:18:24;00:00:00;32013.19;64 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:17:04;28/08/2025 17:17:05;0;D;-;1;1;-17.04887,-50.144105;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;161.6;06:18:24;00:00:00;32013.19;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:16:40;28/08/2025 17:16:42;12;LM;-;1;1;-17.0491966,-50.1441233;Avenida Eliziario Luiz da Costa -  128 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;161.57;06:18:00;00:00:00;32013.15;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:15:40;28/08/2025 17:15:42;14;LM;-;1;1;-17.0479266,-50.1462933;Rua Beraldo Caetano Gomes -  198 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;161.3;06:17:00;00:00:00;32012.8;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:14:40;28/08/2025 17:14:41;37;LM;-;1;1;-17.048815,-50.1490866;Rua da Republica -  91 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;160.98;06:16:00;00:00:00;32012.35;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:13:40;28/08/2025 17:13:42;39;LM;-;1;1;-17.0450316,-50.1510433;Rua da Republica -  460 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;160.51;06:15:00;00:00:00;32011.86;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:12:40;28/08/2025 17:12:42;8;LM;-;1;1;-17.04402,-50.1535299;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;160.23;06:14:00;00:00:00;32011.38;64 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:11:40;28/08/2025 17:11:43;0;LP;-;0;1;-17.0448,-50.1544533;Jandaia -  GO -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;160.23;06:13:00;00:00:00;32011.25;64 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 17:11:38;28/08/2025 17:11:45;0;D;-;0;1;-17.0448,-50.1544533;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;160.23;06:13:00;00:00:00;32011.25;64 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:57:51;28/08/2025 16:58:43;0;D;-;1;1;-17.0448,-50.1544533;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;160.23;06:13:00;00:00:00;32011.25;64 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:51:53;28/08/2025 16:51:58;0;D;-;1;1;-17.0448,-50.1544533;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;160.23;06:13:00;00:00:00;32011.25;64 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:50:53;28/08/2025 16:50:57;0;D;-;1;1;-17.0448,-50.1544533;Jandaia -  GO -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;160.23;06:13:00;00:00:00;32011.25;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:50:02;28/08/2025 16:50:06;19;LM;-;1;1;-17.0441583,-50.1537216;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;160.12;06:12:09;00:00:00;32011.1;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:49:02;28/08/2025 16:49:06;29;LM;-;1;1;-17.04303,-50.151545;Avenida Perimetral -  43 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.86;06:11:09;00:00:00;32010.76;64 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:48:02;28/08/2025 16:48:06;13;LM;-;1;1;-17.0427983,-50.1489783;Avenida Governador dos Mutiroes -  152 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.58;06:10:09;00:00:00;32010.38;64 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:47:02;28/08/2025 16:47:05;0;LP;-;1;1;-17.0418733,-50.1480866;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;159.44;06:09:09;00:00:00;32010.16;64 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:47:01;28/08/2025 16:47:07;0;D;-;1;1;-17.0418733,-50.1480866;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.44;06:09:09;00:00:00;32010.16;64 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:43:26;28/08/2025 16:43:31;0;D;-;1;1;-17.0418733,-50.1480866;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;159.44;06:09:09;00:00:00;32010.16;65 %;;13.0;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:42:34;28/08/2025 16:42:39;0;LP;-;1;1;-17.0418733,-50.1480866;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.44;06:08:17;00:00:00;32010.16;65 %;;14.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:41:34;28/08/2025 16:41:39;9;LM;-;1;1;-17.0418066,-50.1481983;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.43;06:07:17;00:00:00;32010.15;65 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:40:34;28/08/2025 16:40:39;25;LM;-;1;1;-17.0428466,-50.1473133;Rua Paranaiba -  124 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.28;06:06:17;00:00:00;32009.81;65 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:39:34;28/08/2025 16:39:37;0;LP;-;0;1;-17.0437616,-50.1468749;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.17;06:05:17;00:00:00;32009.61;65 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:39:32;28/08/2025 16:39:38;0;LP;-;1;1;-17.0437616,-50.1468749;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;159.17;06:05:15;00:00:00;32009.61;65 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:37:54;28/08/2025 16:38:32;0;D;-;1;1;-17.0437616,-50.1468749;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;159.17;06:05:15;00:00:00;32009.61;66 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:32:02;28/08/2025 16:32:07;0;D;-;1;1;-17.0437616,-50.1468749;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;159.17;06:05:15;00:00:00;32009.61;82 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:31:02;28/08/2025 16:31:06;0;D;-;1;1;-17.0437616,-50.1468749;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;159.17;06:05:15;00:00:00;32009.61;79 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:30:25;28/08/2025 16:30:30;21;LM;-;1;1;-17.0447816,-50.1461516;Rua Jose Faria Campos -  615 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;159.03;06:04:38;00:00:00;32009.46;78 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:29:25;28/08/2025 16:29:29;0;LP;-;1;1;-17.0468516,-50.1450916;Rua Jose Faria Campos -  335 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;X, X, X, X;-;158.78;06:03:38;00:00:00;32009.2;76 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;28/08/2025 16:27:53;28/08/2025 16:27:58;0;D;-;1;1;-17.0468516,-50.1450916;Rua Jose Faria Campos -  335 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;158.78;06:03:38;00:00:00;32009.2;72 %;;12.7;0
